,path,label_full,label
3208,PokemonData\Magikarp\91f1534049a04e09830b7ca218970dfa.jpg,Magikarp,129
3209,PokemonData\Magikarp\9202a36333594a53a53fe6d9af0505ee.jpg,Magikarp,129
3210,PokemonData\Magikarp\a1b7861fc0184e08891f9fe1f4d3e8ce.jpg,Magikarp,129
3211,PokemonData\Magikarp\a6745991998f48bb9eefc5fd881584e0.jpg,Magikarp,129
3212,PokemonData\Magikarp\a77028f2b3b14527b29b10094d90e65f.jpg,Magikarp,129
3213,PokemonData\Magikarp\a84eda20ec34463bb2d280562e732cff.jpg,Magikarp,129
3214,PokemonData\Magikarp\a9e35b66b0bb4759ac2d921d33550a13.jpg,Magikarp,129
3215,PokemonData\Magikarp\ad0bda0864054574b9ed64cb7b021811.jpg,Magikarp,129
3216,PokemonData\Magikarp\ae27db8c11f143bd9f206d7392c88e86.jpg,Magikarp,129
3217,PokemonData\Magikarp\b183335f22fc4e169af2c9af88ec9d8a.jpg,Magikarp,129
3218,PokemonData\Magikarp\bcc2906623ac4b3ba782fce0aec26de7.jpg,Magikarp,129
3219,PokemonData\Magikarp\c0d41b9126974d4bb1cf5d6b55793ca6.jpg,Magikarp,129
3220,PokemonData\Magikarp\c8cd9ebe88004f9e8ae0584d40f96cc2.jpg,Magikarp,129
3221,PokemonData\Magikarp\cf3d997b2f0d4b168ac22f716d5b697a.jpg,Magikarp,129
3222,PokemonData\Magikarp\d59c86e725cd484b9b2f3454391c69e1.jpg,Magikarp,129
3223,PokemonData\Magikarp\d7dd4551704945feb0b642ae63f44aa8.jpg,Magikarp,129
3224,PokemonData\Magikarp\e62dc7aad2e94e71b37703556199e24d.jpg,Magikarp,129
3225,PokemonData\Magikarp\e7ca0ab0afc24c2cb099ea4a8520c708.jpg,Magikarp,129
3226,PokemonData\Magikarp\e91e0b89d11648a594fc97dee74d76e7.jpg,Magikarp,129
3227,PokemonData\Magikarp\efd8df8d8fb94b7d89df7db4f3f59da3.jpg,Magikarp,129
3228,PokemonData\Magikarp\f31a7a3b6d084e55ae6bcf042e8d1399.jpg,Magikarp,129
3229,PokemonData\Magikarp\fad55110a76046d98d1f7b4432fedd13.jpg,Magikarp,129
3230,PokemonData\Magmar\02c4755b47694be68070340ac87fa102.jpg,Magmar,126
3231,PokemonData\Magmar\0f935d4f4216447da93bae5d20c060e3.jpg,Magmar,126
3232,PokemonData\Magmar\1583419740744c5d81d9c754ac1c8db8.jpg,Magmar,126
3233,PokemonData\Magmar\19403c67571f4a05b87789389fc38fe8.jpg,Magmar,126
3234,PokemonData\Magmar\206ab06d451d463aa456ce0f669872b6.jpg,Magmar,126
3235,PokemonData\Magmar\2b89e2c24c9a4b9383326b42c13792e1.jpg,Magmar,126
3236,PokemonData\Magmar\2db04a7575ca495c8e9c2ad0db948ed4.jpg,Magmar,126
3237,PokemonData\Magmar\3118e64406824b65bd8e88764f12d12e.jpg,Magmar,126
3238,PokemonData\Magmar\37ecae42d8b84db99706ab663243ca7e.jpg,Magmar,126
3239,PokemonData\Magmar\405696cc1038474bbaa12b7e5b9352c9.jpg,Magmar,126
3240,PokemonData\Magmar\44ba00f4c4ba40bf8cc1c7ace120ab10.jpg,Magmar,126
3241,PokemonData\Magmar\48a88975ae7e4591aec21b2fdb3fb514.jpg,Magmar,126
3242,PokemonData\Magmar\48f919a79e1b41ab9297bd84aee6bf02.jpg,Magmar,126
3243,PokemonData\Magmar\4f27b105c26848aea1fc0f011b418082.jpg,Magmar,126
3244,PokemonData\Magmar\4f4cd797f5c242e981776bb29651ed22.jpg,Magmar,126
3245,PokemonData\Magmar\540ec379d7504d5ca0233ddcaaec8e62.jpg,Magmar,126
3246,PokemonData\Magmar\5608a67ec6e24ef1996ee25769325cad.jpg,Magmar,126
3247,PokemonData\Magmar\589ce049d35240c2bca9faeb4456c944.jpg,Magmar,126
3248,PokemonData\Magmar\58d91a4278594a54b6a1b4ed902fcb37.jpg,Magmar,126
3249,PokemonData\Magmar\5cd209a976354c6bb0ff96a3cea49cf2.jpg,Magmar,126
3250,PokemonData\Magmar\6d173f3e691d43818e1cd777daff6916.jpg,Magmar,126
3251,PokemonData\Magmar\6f380930df11411ebca3322595c4e779.jpg,Magmar,126
3252,PokemonData\Magmar\8b8ae467e8c941248988eefa0e81e49b.jpg,Magmar,126
3253,PokemonData\Magmar\9088ce6a5e664c5fade5caf9f153a388.jpg,Magmar,126
3254,PokemonData\Magmar\a11e4006779c47259bb4f53cbf0d192e.jpg,Magmar,126
3255,PokemonData\Magmar\a6fe14d5ccb147aca2f110b59617c5cd.jpg,Magmar,126
3256,PokemonData\Magmar\a9e219387b4c469aac2d5ac78822ffe5.jpg,Magmar,126
3257,PokemonData\Magmar\aa68c10ddb414cee902e4a3819da157f.jpg,Magmar,126
3258,PokemonData\Magmar\ab58c28f3f374eaba313b8059b29d7ea.jpg,Magmar,126
3259,PokemonData\Magmar\ae0b438cd318491e81a82bf8776ef51d.jpg,Magmar,126
3260,PokemonData\Magmar\b26791409b5148318267c7b4901f62de.jpg,Magmar,126
3261,PokemonData\Magmar\c6b041040951469aa10291b6ca602c39.jpg,Magmar,126
3262,PokemonData\Magmar\c8c836ffcaae436e913f2d38ec7345ba.jpg,Magmar,126
3263,PokemonData\Magmar\c97b471c2e85472b87e7cdd482a16cc9.jpg,Magmar,126
3264,PokemonData\Magmar\d1d5a31578d345f2bb2a163fc3267f1b.jpg,Magmar,126
3265,PokemonData\Magmar\d216b13cf573401386b6294ab87837c1.jpg,Magmar,126
3266,PokemonData\Magmar\d5c3e3ddf373429aa2328fdec94389fa.jpg,Magmar,126
3267,PokemonData\Magmar\d6037bf9d54f44baa2715232bc9718ad.jpg,Magmar,126
3268,PokemonData\Magmar\d7b45d9b514344438f3b10d40ee82ae2.jpg,Magmar,126
3269,PokemonData\Magmar\de4073bbd0ef43a3abfd4aa6279ac8cb.jpg,Magmar,126
3270,PokemonData\Magmar\f2444046002440748f1ece9432c0fc2b.jpg,Magmar,126
3271,PokemonData\Magmar\f9b3a9e73f4449f78f49ede960bd8f5a.jpg,Magmar,126
3272,PokemonData\Magmar\fb4567e4adc447ebae5c77a0c08bcd75.jpg,Magmar,126
3273,PokemonData\Magmar\ff7d96200ace402aba84d4a88566ed7b.jpg,Magmar,126
3274,PokemonData\Magnemite\0473cd575bbe4f8d90967306ac37e3ad.jpg,Magnemite,81
3275,PokemonData\Magnemite\056b5a9fc39947d78d41a10f9d9db508.jpg,Magnemite,81
3276,PokemonData\Magnemite\0feab679a82a4ab8ba69cd7e51b5be7c.jpg,Magnemite,81
3277,PokemonData\Magnemite\1b7260b461c64fe3a96dd94abf1adeda.jpg,Magnemite,81
3278,PokemonData\Magnemite\1c8ddfa99df44fc9a98e9dae71372ba0.jpg,Magnemite,81
3279,PokemonData\Magnemite\26b5828eaa654804968556fef9749b0a.jpg,Magnemite,81
3280,PokemonData\Magnemite\294799bee806437b99ef51a687f29ced.jpg,Magnemite,81
3281,PokemonData\Magnemite\33bc34cfb480424894ed7a36848c6ecc.jpg,Magnemite,81
3282,PokemonData\Magnemite\3a244f273bfe415a9d70c7967ad6c6ec.jpg,Magnemite,81
3283,PokemonData\Magnemite\50d923e3a30d4f3ea8e873f552e09681.jpg,Magnemite,81
3284,PokemonData\Magnemite\525002f5075f4147b455220b61398fb6.jpg,Magnemite,81
3285,PokemonData\Magnemite\62abca06786b4fe5bdec9bc080c8fe4a.jpg,Magnemite,81
3286,PokemonData\Magnemite\6328fa0ce8ec421783df5609052172b2.jpg,Magnemite,81
3287,PokemonData\Magnemite\6511487d8f6448448aace21d8559829a.jpg,Magnemite,81
3288,PokemonData\Magnemite\6d5073890b00424e94b884c82470b385.jpg,Magnemite,81
3289,PokemonData\Magnemite\70b6703843f147c69d8fb18ab6360690.jpg,Magnemite,81
3290,PokemonData\Magnemite\719982ef574243d8bce3dcada6017f28.jpg,Magnemite,81
3291,PokemonData\Magnemite\7227d1e846a34fce8afcc805cf293f95.jpg,Magnemite,81
3292,PokemonData\Magnemite\7906e3d5f4424706b8bbfb0370a7becb.jpg,Magnemite,81
3293,PokemonData\Magnemite\86b95a44b0804cc089c8b9af532a808d.jpg,Magnemite,81
3294,PokemonData\Magnemite\883f075ee5b94bf4a88a6d2cda110943.jpg,Magnemite,81
3295,PokemonData\Magnemite\8cdad8ae98e4400eb5252407c3df9937.jpg,Magnemite,81
3296,PokemonData\Magnemite\9137b3e2609343e9b5f480190fc9e362.jpg,Magnemite,81
3297,PokemonData\Magnemite\924805bd02ca409da9b4c4a8a2c1f3eb.jpg,Magnemite,81
3298,PokemonData\Magnemite\973400d6720244b99935d1598f7f1bd1.jpg,Magnemite,81
3299,PokemonData\Magnemite\9e2ae9797b5942a1b0bf1aad4e8e326e.jpg,Magnemite,81
3300,PokemonData\Magnemite\a109c03a2518468294fc85d6719c2e11.jpg,Magnemite,81
3301,PokemonData\Magnemite\ae9cbc3346c04c88a249dc27a6b6ccde.jpg,Magnemite,81
3302,PokemonData\Magnemite\ae9ead5a48ed4bec811013230190e127.jpg,Magnemite,81
3303,PokemonData\Magnemite\af5aa87c37694d7abe8851ea205e5b8c.jpg,Magnemite,81
3304,PokemonData\Magnemite\b965344dc0f84a889f61dc783ef67e93.jpg,Magnemite,81
3305,PokemonData\Magnemite\bafc38be470e475fbe138560353b281b.jpg,Magnemite,81
3306,PokemonData\Magnemite\bd53b61949264da08d0f612d05ad8636.jpg,Magnemite,81
3307,PokemonData\Magnemite\c0c6cec3e6a146b9aaced0292d77a4bb.jpg,Magnemite,81
3308,PokemonData\Magnemite\c1313aa502924a22a3cd98e88910d3d9.jpg,Magnemite,81
3309,PokemonData\Magnemite\c33e3831af254a78aed3c5a4bf6fa1c4.jpg,Magnemite,81
3310,PokemonData\Magnemite\c3df68e316d5407ba64c9dcea7ba5843.jpg,Magnemite,81
3311,PokemonData\Magnemite\c601d2e6d27f41ca9c1edd1accac2ca1.jpg,Magnemite,81
3312,PokemonData\Magnemite\cd46f5d73c9e4c42902cf969ccf24fc4.jpg,Magnemite,81
3313,PokemonData\Magnemite\d169c7170cf649b2bf3969ebaeff51a1.jpg,Magnemite,81
3314,PokemonData\Magnemite\d54babe9a7c34d63b2e806223ecd266c.jpg,Magnemite,81
3315,PokemonData\Magnemite\d8095b5a8ade4cb89f0905c1635f1d72.jpg,Magnemite,81
3316,PokemonData\Magnemite\e5279f44fa1d435585a40cacdbf51128.jpg,Magnemite,81
3317,PokemonData\Magnemite\e8223bb7b00c4be18a0e1836322f22d9.jpg,Magnemite,81
3318,PokemonData\Magnemite\f4bfac2e027b47d8aad93931afa3c451.jpg,Magnemite,81
3319,PokemonData\Magnemite\fe2a22f79ae341d982b42f515fc405e7.jpg,Magnemite,81
3320,PokemonData\Magneton\0275c31a834844fdb8289706fe110583.jpg,Magneton,82
3321,PokemonData\Magneton\1aa6cecc5f7f482ab5c85d45a388e24a.jpg,Magneton,82
3322,PokemonData\Magneton\1d55877ba9b4494bb001171901671932.jpg,Magneton,82
3323,PokemonData\Magneton\26f1d04d7b9e43089d2f7def5f5d8fff.jpg,Magneton,82
3324,PokemonData\Magneton\45e434d002bd44eeb1acbc2decc8ee0f.svg,Magneton,82
3325,PokemonData\Magneton\4f6da992472e4819a73b957e81a2a2a4.jpg,Magneton,82
3326,PokemonData\Magneton\510e66fe39d643179fcdc6a3f414dd36.jpg,Magneton,82
3327,PokemonData\Magneton\5150846030ce4459b60ef522cb169e6b.jpg,Magneton,82
3328,PokemonData\Magneton\530044dae423487ea541119276c5f9a0.jpg,Magneton,82
3329,PokemonData\Magneton\5ddba9ce746a438aabc5a4c2ab3a0f36.jpg,Magneton,82
3330,PokemonData\Magneton\60e1bc64ead04f18aba351a6e2db5f75.jpg,Magneton,82
3331,PokemonData\Magneton\626cdae4d041409ba049dac1dba5d8f7.jpg,Magneton,82
3332,PokemonData\Magneton\6a43819499af4777b1d937803d06825c.jpg,Magneton,82
3333,PokemonData\Magneton\74701c4706d24524b0e6824df017efb7.jpg,Magneton,82
3334,PokemonData\Magneton\75bfdbe1a1714703ae58618398e237e9.jpg,Magneton,82
3335,PokemonData\Magneton\79852da5c7f74dc48dc13738a4679f94.jpg,Magneton,82
3336,PokemonData\Magneton\7c768164302046448715448739d0212e.jpg,Magneton,82
3337,PokemonData\Magneton\8878a52f233f4200a80575d9129190f1.jpg,Magneton,82
3338,PokemonData\Magneton\88ccc817d5004328806a888db562f531.jpg,Magneton,82
3339,PokemonData\Magneton\96f538f73a76433a9d58060660080324.jpg,Magneton,82
3340,PokemonData\Magneton\9d4e7dbb372349fd9107b113916b8e18.jpg,Magneton,82
3341,PokemonData\Magneton\a2b4efba884747948ba559dab11dd99a.jpg,Magneton,82
3342,PokemonData\Magneton\a6a729d9428f49bba8494e19319d372f.jpg,Magneton,82
3343,PokemonData\Magneton\ab571716854c4bc4b9fbe50ef8b347b5.jpg,Magneton,82
3344,PokemonData\Magneton\abb5c83545da49bea6bac11abf2c6bc0.jpg,Magneton,82
3345,PokemonData\Magneton\acf4e85d6137402ea628506d402e903d.jpg,Magneton,82
3346,PokemonData\Magneton\b5b13b12dd1e4e0cbdf43591f151c231.jpg,Magneton,82
3347,PokemonData\Magneton\b7b007e31b2d4f84b170cbfac4f425b5.jpg,Magneton,82
3348,PokemonData\Magneton\b928d97208bc4d91abd03cf24c2e53c9.jpg,Magneton,82
3349,PokemonData\Magneton\bb62997d2ec343d5b6bb36307e8761e0.jpg,Magneton,82
3350,PokemonData\Magneton\bbeefe6a718a4c8c80d5379e3d51cd1e.jpg,Magneton,82
3351,PokemonData\Magneton\be43cbae32b44883bc675d3755a26e7e.jpg,Magneton,82
3352,PokemonData\Magneton\be7b4c93f7544b0dad82053fe87974e0.jpg,Magneton,82
3353,PokemonData\Magneton\c6c96b4e4a4a4690aec4d5f9b1425edf.jpg,Magneton,82
3354,PokemonData\Magneton\e91130d163b34d00861978d45b3fb469.jpg,Magneton,82
3355,PokemonData\Magneton\ea88ab6a24104cfba8e3c74f2088ea68.jpg,Magneton,82
3356,PokemonData\Magneton\ed4fe64f84b948a0877e4c63c3503675.jpg,Magneton,82
3357,PokemonData\Magneton\ee1708c4072440e8a85699cba0a53924.jpg,Magneton,82
3358,PokemonData\Magneton\f35fc1c3349949ccade4f59207f695d4.jpg,Magneton,82
3359,PokemonData\Magneton\f5e3fa71bcec48e98c29f758c1664ded.jpg,Magneton,82
3360,PokemonData\Magneton\f78a90c05ced4d8cb05dea151b2b44bd.jpg,Magneton,82
3361,PokemonData\Magneton\ff2c12e8944b46cca9dcd62a688ea234.jpg,Magneton,82
3362,PokemonData\Mankey\04cceb24acfe4c2488aa8f8f4d1f726f.jpg,Mankey,56
3363,PokemonData\Mankey\054b20443d364e3981e085dae5bb6003.jpg,Mankey,56
3364,PokemonData\Mankey\0606cd2e66b5494f850f1b23205681f1.jpg,Mankey,56
3365,PokemonData\Mankey\081fc2497bec41f3a2223ba748545161.jpg,Mankey,56
3366,PokemonData\Mankey\17d9534325c148a083b4e1526ca3646c.jpg,Mankey,56
3367,PokemonData\Mankey\17fae2726d194abf8c59800d087a7b92.jpg,Mankey,56
3368,PokemonData\Mankey\227308b2845b45539a01bc374c27d531.jpg,Mankey,56
3369,PokemonData\Mankey\2ece33ebf4244450ac5a0a6d93eeface.jpg,Mankey,56
3370,PokemonData\Mankey\2f34516d535c4c2592c7b61407293d6c.jpg,Mankey,56
3371,PokemonData\Mankey\337b5b4a8d1849c9b8251c2dba431265.jpg,Mankey,56
3372,PokemonData\Mankey\34f1c05fa51347c390be30ed3f8e8891.jpg,Mankey,56
3373,PokemonData\Mankey\35a8f88bcdd841aebc89d249f75a5d4d.jpg,Mankey,56
3374,PokemonData\Mankey\39060cffa49a40539c4e299cb0611046.jpg,Mankey,56
3375,PokemonData\Mankey\3ddf1813a01348b08520ed3f44c2e0ae.jpg,Mankey,56
3376,PokemonData\Mankey\4383984496ae4d0d89d6a71a7981acf0.jpg,Mankey,56
3377,PokemonData\Mankey\4e7b59f0e6494308baccfc5f1db7008b.jpg,Mankey,56
3378,PokemonData\Mankey\4f2fb003526e4876a1f4171a4afa8989.jpg,Mankey,56
3379,PokemonData\Mankey\5453b49ca69e461d9acf2e84a32f3a0b.jpg,Mankey,56
3380,PokemonData\Mankey\54af7182e7b44dfdb89a7ff2ae03c18b.jpg,Mankey,56
3381,PokemonData\Mankey\55681c35d2604ea38c57a7cb6f910f95.jpg,Mankey,56
3382,PokemonData\Mankey\58e418e30c5d443e97ffaac20e4867c1.jpg,Mankey,56
3383,PokemonData\Mankey\5a0fa55976ff4b92a22f0e4b8adb4f98.jpg,Mankey,56
3384,PokemonData\Mankey\5c4be189bc0a410b82370ae85374f605.jpg,Mankey,56
3385,PokemonData\Mankey\625cbb5130e74a15be958125b0241d17.jpg,Mankey,56
3386,PokemonData\Mankey\71d0e67f414b4110bbc91783f42482ce.jpg,Mankey,56
3387,PokemonData\Mankey\7c1b06fff14b44b094d3abf9b99f777c.jpg,Mankey,56
3388,PokemonData\Mankey\84284ff0f67d4817be4afa006d0e04e4.jpg,Mankey,56
3389,PokemonData\Mankey\8741ba5b08034923b8d3eb5430199878.jpg,Mankey,56
3390,PokemonData\Mankey\877bfc365a0b4c8eb8f4bd5e7f63cff9.jpeg,Mankey,56
3391,PokemonData\Mankey\8e7a23a275a94c3fb024ecfb1c3a36de.jpg,Mankey,56
3392,PokemonData\Mankey\939e0f97eed24a37877cc23da0a32a8a.jpg,Mankey,56
3393,PokemonData\Mankey\a7fc8277ae4740dc91dd35b12fe24a48.jpg,Mankey,56
3394,PokemonData\Mankey\ad8112ebfc57489b87e434c40ede88b5.jpg,Mankey,56
3395,PokemonData\Mankey\adffeecb6b404c3b9da4c600320b434b.jpg,Mankey,56
3396,PokemonData\Mankey\af735a984a6248f3bbf5cd9504b7ac85.jpg,Mankey,56
3397,PokemonData\Mankey\b1f11c0ad6e24c41b972baabaca782ba.jpg,Mankey,56
3398,PokemonData\Mankey\b59ad62e84114a06bc6d1432de2629aa.jpg,Mankey,56
3399,PokemonData\Mankey\bc9cea9aa8ac44d580b09a55310ec777.jpg,Mankey,56
3400,PokemonData\Mankey\bf2019167fae4817972bd21cee5b4138.jpg,Mankey,56
3401,PokemonData\Mankey\bfcfe4b3763a4b88a50be7f9ba304d7d.jpg,Mankey,56
3402,PokemonData\Mankey\c1824363cd814e26a0eadb8db38078ee.jpg,Mankey,56
3403,PokemonData\Mankey\cb072491f1884211bedf4c01f8cad973.jpg,Mankey,56
3404,PokemonData\Mankey\cdb50847439e4785ae5d7ca00ec9e28f.jpg,Mankey,56
3405,PokemonData\Mankey\cdd3858b8f634d55b259d0a48c372255.jpg,Mankey,56
3406,PokemonData\Mankey\d45e01c4f5724434821388cc100f6618.jpg,Mankey,56
3407,PokemonData\Mankey\d5dc4e1cad6440d3aacf695cdd4bd100.jpg,Mankey,56
3408,PokemonData\Mankey\d62b3dbf9c8147d5a4af9f4b6fa35f8b.jpg,Mankey,56
3409,PokemonData\Mankey\d7d742b35a8b40afb6873c5fd2ca61fe.jpg,Mankey,56
3410,PokemonData\Mankey\dbe40aafeaa64cbf9d7b94609abc215d.jpg,Mankey,56
3411,PokemonData\Mankey\e099cc14b53a490db14c730bc209a633.jpg,Mankey,56
3412,PokemonData\Mankey\e772c2e7d5eb44b998a9b5e22c369f31.jpg,Mankey,56
3413,PokemonData\Mankey\f41d6cfa2a04403fadaf505be8d84e98.jpg,Mankey,56
3414,PokemonData\Mankey\f53f1f47f73a47b4b9160e30795051f1.jpg,Mankey,56
3415,PokemonData\Mankey\f73486cc83204980814da7fc4417a483.jpg,Mankey,56
3416,PokemonData\Mankey\f9a7d46d6813410881aedd6da48d848a.jpg,Mankey,56
3417,PokemonData\Marowak\065904fb15c94e57b3942ec5c9defebb.jpg,Marowak,105
3418,PokemonData\Marowak\0d594108309242f7b57afc48835d2603.jpg,Marowak,105
3419,PokemonData\Marowak\0e1dfaed38cc4dd893607ba54dbd2771.jpg,Marowak,105
3420,PokemonData\Marowak\1c36dd161efd42d5a8e974707313399f.jpg,Marowak,105
3421,PokemonData\Marowak\3d654f207b614276967f7a832220b328.jpg,Marowak,105
3422,PokemonData\Marowak\3e750a3fdcfa432db760222c515125d7.jpg,Marowak,105
3423,PokemonData\Marowak\402bc807907045b8ad17bb4231beb4fc.jpg,Marowak,105
3424,PokemonData\Marowak\4494f4a6a0cf4a3882c6f66d910d1c43.jpg,Marowak,105
3425,PokemonData\Marowak\4d6817e8e5cd464cbb50d042da4945aa.jpg,Marowak,105
3426,PokemonData\Marowak\4f148ab804154b909f4de7d9598186a5.jpg,Marowak,105
3427,PokemonData\Marowak\50004ef449e44af7978864179c988d79.jpg,Marowak,105
3428,PokemonData\Marowak\65c2832522ec4ffda910c380436109d0.jpg,Marowak,105
3429,PokemonData\Marowak\739f0ff5d371475c93ef485c3576e127.jpg,Marowak,105
3430,PokemonData\Marowak\7ce7f1c53d564c3d94cd2ac62f390451.jpg,Marowak,105
3431,PokemonData\Marowak\7d1d4aa27853465592be13d98e110160.jpg,Marowak,105
3432,PokemonData\Marowak\7eb1cf261c274d2e8e59ac951243ff6c.jpg,Marowak,105
3433,PokemonData\Marowak\83cde942359e4353b62e921ef46809d2.jpg,Marowak,105
3434,PokemonData\Marowak\94ac289254904ddd8e4831e19e28782c.jpg,Marowak,105
3435,PokemonData\Marowak\992c31ac46c144498eda38e9451ffdbb.jpg,Marowak,105
3436,PokemonData\Marowak\a2bb3b406f71468995bbebab9c04e2e2.jpg,Marowak,105
3437,PokemonData\Marowak\aab6aebe197448bea6431d8f2a6e8fa3.jpg,Marowak,105
3438,PokemonData\Marowak\ba7082fb16374218bab9de347c06fe8b.jpg,Marowak,105
3439,PokemonData\Marowak\bb1a35398d754e6ba1cbfc60c96b2f70.jpg,Marowak,105
3440,PokemonData\Marowak\bef23805bce9467aa636f76a92a89024.jpg,Marowak,105
3441,PokemonData\Marowak\d67e95f5473f4931a2b5a890035b365a.jpg,Marowak,105
3442,PokemonData\Marowak\e0af71c14a2b4c298d81b0173d8f8c09.jpg,Marowak,105
3443,PokemonData\Marowak\eaa2ecfe794b422f8294d4a9bbce9797.jpg,Marowak,105
3444,PokemonData\Marowak\ee985b0c9e51425ab2463e1c43fa1501.jpg,Marowak,105
3445,PokemonData\Marowak\f2f2769669734a28bb848108a8da09ad.jpg,Marowak,105
3446,PokemonData\Marowak\fc716aba4d6d4db4a9887785c8c8647b.jpg,Marowak,105
3447,PokemonData\Meowth\04855bcfe58e49538fdba6f28ee5de20.jpg,Meowth,52
3448,PokemonData\Meowth\096fe6c0a79a44baade7695391768134.jpg,Meowth,52
3449,PokemonData\Meowth\0a7c888c03b54398b83c353a55df965c.jpg,Meowth,52
3450,PokemonData\Meowth\0fcf0bdef1704f7fac6638712ecd5ac9.jpg,Meowth,52
3451,PokemonData\Meowth\0fecb84eaeeb4a9fbfce93e00677b03b.jpg,Meowth,52
3452,PokemonData\Meowth\1bddb25696434dcd9607e4bef90bdf9d.jpg,Meowth,52
3453,PokemonData\Meowth\2349a9adf9c645d4b8268d1cf4aaa451.jpg,Meowth,52
3454,PokemonData\Meowth\2ec82b8419af496fb2de5ed5b4ad6724.jpg,Meowth,52
3455,PokemonData\Meowth\32a50d167d1440d49e23c648dbd9bcd8.jpg,Meowth,52
3456,PokemonData\Meowth\35e89cbb24274fd690311d0c9d2abe24.jpg,Meowth,52
3457,PokemonData\Meowth\470b727ab7b54c2c9d983ab7efde13db.jpg,Meowth,52
3458,PokemonData\Meowth\628073902a84436a998dfa6b3f0bd488.jpg,Meowth,52
3459,PokemonData\Meowth\643aae5a7c884a888fc453e6384fcbd8.jpg,Meowth,52
3460,PokemonData\Meowth\717b4086aa85436187887c56bcc450e7.jpg,Meowth,52
3461,PokemonData\Meowth\72f72950b99d43a2a1085cd152655de9.jpg,Meowth,52
3462,PokemonData\Meowth\74d9da0d59b94741b5aa279f3a013bfb.jpg,Meowth,52
3463,PokemonData\Meowth\8385e0a67de3443792985229763ba124.jpg,Meowth,52
3464,PokemonData\Meowth\8470ea229d0f4ee0bd696c08b13b10e0.jpg,Meowth,52
3465,PokemonData\Meowth\8bb3f19743e04fa884cdd4771619259d.jpg,Meowth,52
3466,PokemonData\Meowth\9817965c4a8a450db922841f508d5463.jpg,Meowth,52
3467,PokemonData\Meowth\a03cea25b93e43f6a68a93de9865167d.jpg,Meowth,52
3468,PokemonData\Meowth\bc67bb3b27424405806923cf86baeb57.jpg,Meowth,52
3469,PokemonData\Meowth\c9a2ee49dc6a428993d30ef8b0192c91.jpg,Meowth,52
3470,PokemonData\Meowth\d986b7dbcc2149a4b69c5d54be411e2e.jpg,Meowth,52
3471,PokemonData\Meowth\e1a84e379ad24e649ffb700008470a59.jpg,Meowth,52
3472,PokemonData\Meowth\fd3745e9f13647e3a8b809a17f76077b.jpg,Meowth,52
3473,PokemonData\Metapod\00cc01c6418b4a268691127baf8cc8ce.jpg,Metapod,11
3474,PokemonData\Metapod\02a1f0965ad3430996d5a7e48a796ffe.jpg,Metapod,11
3475,PokemonData\Metapod\02ae369b22614783ad9154b7627807f5.jpg,Metapod,11
3476,PokemonData\Metapod\039572695a674ff4bb1fcd4084fb647c.jpg,Metapod,11
3477,PokemonData\Metapod\0ae588aca262462ba57aac0ee0245451.jpg,Metapod,11
3478,PokemonData\Metapod\144d46cee3624f61828716b965faaf05.jpg,Metapod,11
3479,PokemonData\Metapod\24ac5441cf654aad90e0585bc105b15a.jpg,Metapod,11
3480,PokemonData\Metapod\28c7fe106df244df8f8c1bdb618e28fc.jpg,Metapod,11
3481,PokemonData\Metapod\3fccc4be3e284150a61aeb6ce8b1b308.jpg,Metapod,11
3482,PokemonData\Metapod\40fdd3d766784608903aa14f8fe76378.jpg,Metapod,11
3483,PokemonData\Metapod\4c5c3f489f7e4be898ff7dcdb43c6616.jpg,Metapod,11
3484,PokemonData\Metapod\5284c5d0c94a45e796bcae2fbcbcb94c.jpg,Metapod,11
3485,PokemonData\Metapod\534451c678b64e6e823426952c6b6656.jpg,Metapod,11
3486,PokemonData\Metapod\55096b0777e94fa7bf593af2aed37ca1.jpg,Metapod,11
3487,PokemonData\Metapod\56be1c86927948cf83207c5c4cac1850.jpg,Metapod,11
3488,PokemonData\Metapod\5fd989ff68744e86949076c9052b5383.jpg,Metapod,11
3489,PokemonData\Metapod\63ce3bc6d2144ca180bc8cb816346589.jpg,Metapod,11
3490,PokemonData\Metapod\679ec6ca4439491ab04e568ddeb7981c.jpg,Metapod,11
3491,PokemonData\Metapod\6d804f57bdbf41b3a06467da2184d24b.jpg,Metapod,11
3492,PokemonData\Metapod\6e82df49a6e8403eb015ead2c1aad6da.jpg,Metapod,11
3493,PokemonData\Metapod\77648066119846bc8d9a9aab4c86a2ac.jpg,Metapod,11
3494,PokemonData\Metapod\79c32371b81846c98f21e3f7c03ea39b.jpg,Metapod,11
3495,PokemonData\Metapod\7cc26fd1f387491ebe53c5eaa9a7dce3.jpg,Metapod,11
3496,PokemonData\Metapod\7d6960d4e8c642e8be78ec622ecc55de.jpg,Metapod,11
3497,PokemonData\Metapod\7df293c97c5b4900859287f0835a1ae6.jpg,Metapod,11
3498,PokemonData\Metapod\837bde20cf0948f9a34c59f81bbfda41.jpg,Metapod,11
3499,PokemonData\Metapod\8543e276dbdc4929af67b4d8584f0a62.jpg,Metapod,11
3500,PokemonData\Metapod\85559f41836144b3ad1b0a1c6eb8a470.jpg,Metapod,11
3501,PokemonData\Metapod\8570dc0a07da410e935351eb6b9886a4.jpg,Metapod,11
3502,PokemonData\Metapod\8a8134f2dbce4305b5884fe536040136.jpg,Metapod,11
